"Lote:.32 -<font color='#4169E1'  size='4'>CLIPS PARA PAPEIS - TAMANHO: 8/0;  MATERIA PRIMA: AQO; ACABA MENTO: NIQUELADO; TIPO: CONVEN CIONAL; CAIXA PEQUENA COM 25  UNIDADES.</font> Marca:  CHAPARRAU - Estoque: 170.00000000",2.800000,30.00000000,84.000000
"Lote:.34 -<font color='#4169E1'  size='4'>COLA ADESIVA INSTANTANEA LI-  QUIDA 50G.</font> Marca:   LEONORA - Estoque: 16.00000000",15.000000,10.00000000,150.000000
"Lote:.36 -<font color='#4169E1'  size='4'> COLA BRANCA PVA, PARA MADEIRA  DE 1KG, CASCOLA CASCOREZ EXTRA,  SIMILAR, EQUIVALENTS OU DE MELHOR QUALIDADE.</font> Marca:   IRIS - Estoque: 0.00000000",9.900000,10.00000000,99.000000
"Lote:.39 -<font color='#4169E1'  size='4'>ENVELOPE BRANCO 114MM X 229MM.</font> Marca:  VIA BRASIL - Estoque: 80.00000000",0.070000,50.00000000,3.500000
"Lote:.40 -<font color='#4169E1'  size='4'>ENVELOPE PARDO 240 MM X 340 MM</font> Marca:  VIA BRASIL - Estoque: 15.00000000",0.280000,50.00000000,14.000000
"Lote:.41 -<font color='#4169E1'  size='4'>ESTILETE RETRATIL, ESPESSURA  18MM, APLICAQAO ESCRITORIO.</font> Marca:   BAZZE - Estoque: 11.00000000",2.400000,15.00000000,36.000000
"Lote:.43 -<font color='#4169E1'  size='4'>FITA A DESIVA, MATERIAL POLIPROPI-  LENO TRANSPARENTE, TIPO MONO  FACE, COR INCOLOR, APLICAQAO  MULTIUSO, 50MMX50M.</font> Marca:  KORETECH - Estoque: 70.00000000",3.300000,30.00000000,99.000000
"Lote:.45 -<font color='#4169E1'  size='4'> GRAMPEADOR, MATERIAL METAL,  TIPO MESA, CAPACIDADE 25 FL, TAMANHO GRAMPO 26/6, CARACTERIS-  TICAS ADICIONAIS PINTURA EPOXI.</font> Marca:  BAZZE - Estoque: 30.00000000",11.990000,20.00000000,239.800000
"Lote:.50 -<font color='#4169E1'  size='4'>LAPIS PRETO REDONDO, GRAFITE 2-B,  CORPO SEXTAVADO CONFECCIO-  NADO EM MADEIRA DE ALTA QU ALI  DADE, SEM RACHADURAS.</font> Marca:  LEONORA - Estoque: 230.00000000",0.290000,30.00000000,8.700000
"Lote:.53 -<font color='#4169E1'  size='4'>LIVRO PROTOCOLO DE CORRESPON-  DENCIA, CAPA DURA 100 FOLHAS.</font> Marca:  BAHIA  ARTES  GRAFICA - Estoque: 50.00000000",11.900000,15.00000000,178.500000
"Lote:.54 -<font color='#4169E1'  size='4'>MARCADOR DE PAGINA AUTO ADE-  SIVO TRANSPARENTE, CONTEM 8 CO  RES DE MARC A DORES NO PACOTE  COM 25 UNIDADES EM CADA COR, DI-  MENSOES 45MMX12MM, FACIL APLICAÇAO, REPOSICIONAVEIS, NAO DANIFICAM AS PAGINAS.</font> Marca:  JOCAR - Estoque: 180.00000000",6.700000,20.00000000,134.000000
"Lote:.55 -<font color='#4169E1'  size='4'>PAPEL A-4 BRANCO MATERIAL ALCALINO 75G/M2, RESMA COM 500 FOLHAS.</font> Marca:  REPORT - Estoque: 450.00000000",26.900000,200.00000000,5380.000000
"Lote:.56 -<font color='#4169E1'  size='4'> PAPEL EMBORRACHADO, MATERIAL  BORRACHA EVA, COMPRIMENTO 60  CM, LARGURA 40 CM, ESPESSURA 2  MM, PADRAO LISO, COR VARIADA. AS  CORES DEVERAO SER ENVIADAS DE  ACORDO COM O PEDIDO DO ALMO-  XARIFADO, MEDIANTE AUTORIZA-  QAO DE FORNECIMENTO.</font> Marca:  IBEL - Estoque: 0.00000000",2.900000,65.00000000,188.500000
"Lote:.57 -<font color='#4169E1'  size='4'>PAPEL FOTOGRAFICO BRILHANTE TA  MANHO A4.</font> Marca:  BAHIA  ARTES  GRAFICA - Estoque: 25.00000000",15.000000,25.00000000,375.000000
"Lote:.60 -<font color='#4169E1'  size='4'>PASTA CLASSIFICADOR TRANSPA  RENTE, MATERIAL PLASTICO, COM  ELASTICO, TAMANHO PROPORCIO-  NAL A FOLHA A4.</font> Marca:  DAC - Estoque: 210.00000000",1.380000,50.00000000,69.000000
"Lote:.61 -<font color='#4169E1'  size='4'>PASTA PLASTICA EM L, INCOLOR TA  MANHO A4.</font> Marca:  DAC - Estoque: 25.00000000",0.710000,25.00000000,17.750000
"Lote:.66 -<font color='#4169E1'  size='4'> PILHA AAA PACOTE COM 2 UNIDADES.</font> Marca:   ELGIN - Estoque: 200.00000000",4.200000,60.00000000,252.000000
"Lote:.67 -<font color='#4169E1'  size='4'>PILHA, TAMANHO PEQUENA, TIPO  ALCALINA, MODELO AA, PACOTE  COM 2 UNIDADES.</font> Marca:   ELGIN - Estoque: 140.00000000",4.000000,60.00000000,240.000000
"Lote:.68 -<font color='#4169E1'  size='4'> PINCEL ATOMICO, MATERIAL PLAS-  T1CO, TIPO PONTA FELTRO, TIPO  CARGA DESCARTAVEL, CORES SORTI-  DAS (PRETO, VERMELHO, AZUL,  VERDE)</font> Marca:  JOCAR - Estoque: 40.00000000",2.700000,40.00000000,108.000000
"Lote:.70 -<font color='#4169E1'  size='4'> REGUA ESCRITORIO, MATERIAL PLAS-  TICO FLEXIVEL, COMPRIMENTO 30  CM.</font> Marca:   WALEU - Estoque: 30.00000000",3.400000,30.00000000,102.000000
"Lote:.71 -<font color='#4169E1'  size='4'> TESOURA LAMINA EM A^O INOX, 7  POLEGADAS, APROXIMADAMENTE  18CM , COM CABO PLASTICO PRETO.</font> Marca:  JOCAR - Estoque: 35.00000000",6.500000,15.00000000,97.500000
"Lote:.75 -<font color='#4169E1'  size='4'>APOIO ERGONOMICO PARA OS PES.</font> Marca:  WALEU  - Estoque: 50.00000000",56.700000,15.00000000,850.500000
"Lote:.77 -<font color='#4169E1'  size='4'>TINTA PARA ARTESANATO100 ML.  CORES DIVERSAS. CHALCK PAINT OU  SUPREMA. AS CORES DEVERAO SER  ENVIADAS DE ACORDO COM O PE-  D1DO DO ALMOXARIFADO, MEDI-  ANTE AUTORIZAQAO DE FORNECIMENTO</font> Marca:  DAC - Estoque: 0.00000000",5.500000,70.00000000,385.000000
"Lote:.80 -<font color='#4169E1'  size='4'>FITA DE CETIM N° 1,10 METROS, CORES DIVERSAS.</font> Marca:  PROGRESSO - Estoque: 0.00000000",2.550000,50.00000000,127.500000
"Lote:.81 -<font color='#4169E1'  size='4'>FITA DE CETIM N° 3,10 METROS, CO  RES DIVERSAS</font> Marca:  PROGRESSO - Estoque: 0.00000000",4.230000,50.00000000,211.500000
"Lote:.82 -<font color='#4169E1'  size='4'>FITA DE CETIM N° 5,10 METROS, CO  RES DIVERSAS</font> Marca:  PROGRESSO - Estoque: 0.00000000",9.900000,50.00000000,495.000000
"Lote:.85 -<font color='#4169E1'  size='4'>COLA COLORIDA, TIRO GLITTER, 23G,  CORES DIVERSAS, CAIXA COM 6 UNIDADES</font> Marca:  GATTE - Estoque: 0.00000000",12.900000,20.00000000,258.000000
"Lote:.86 -<font color='#4169E1'  size='4'>LAPIS DE COR, 12 CORES, TAMANHO  GRANDE, FORMATO REDONDO OU  SEXTAVADO, CAIXA COM 12 UNIDA  DES.</font> Marca:  BAZZE - Estoque: 0.00000000",2.450000,24.00000000,58.800000
"Lote:.87 -<font color='#4169E1'  size='4'>CANETA HIDROGRAFICA 12 CORES,  TAMANHO GRANDE, ESCRITA FINA,  CAIXA COM 12 UNIDADES.</font> Marca:  BAZZE - Estoque: 0.00000000",3.900000,24.00000000,93.600000
"Lote:.88 -<font color='#4169E1'  size='4'>GIZ DE CERA CORES SORTIDAS, FOR  MATO ANATOMICO, NAO TOXICO,  PESO LIQUIDO 48G. CAIXA COM 12  UNIDADES.</font> Marca:  LEONORA - Estoque: 0.00000000",4.900000,24.00000000,117.600000
"Lote:.89 -<font color='#4169E1'  size='4'> FITA BANANA DUPLA FACE ESPON-  JOSA, 16 A 19MM, ROLO COM NO MI  NIMO 10 METROS.</font> Marca:  KORETECH - Estoque: 50.00000000",6.800000,50.00000000,340.000000
"Lote:.92 -<font color='#4169E1'  size='4'> PAPEL VERGE BRANCO 180GR COM  NO MFNIMO AS SEGUINTES ESPECIFI-  CAQOES: PAPEL VERGE DE PAPELA-  RIA, TEXTURA LEVEMENTE RUGOSA,  FORMATO A4, MED1DAS (210X297)MM,  NA COR BRANCO, GRAMATURA 120G.</font> Marca:  BAHIA  ARTES  GRAFICA - Estoque: 80.00000000",9.900000,20.00000000,198.000000
