"Lote:. - PONTO DE ACESSO WIRELESS IEEE 802.11AX (WI-FI 6) COM  ALIMENTAÇÃO VIA POE ESPECIFICAÇÃO TÉCNICA: O  EQUIPAMENTO DEVERÁ SER UM PONTO DE ACESSO WIRELESS  (ACCESS POINT – AP) CORPORATIVO, COMPATÍVEL COM OS  PADRÕES IEEE 802.11A/B/G/N/AC/AX, OPERANDO NAS  BANDAS DE 2,4 GHZ E 5 GHZ SIMULTANEAMENTE (DUAL-BAND),  COM AS SEGUINTES CARACTERÍSTICAS MÍNIMAS: PADRÃO WIRELESS:  SUPORTE AO PADRÃO IEEE 802.11AX (WI-FI 6) NAS BANDAS DE  2,4 GHZ E 5 GHZ. COMPATIBILIDADE RETROATIVA COM OS  PADRÕES 802.11A/B/G/N/AC. TAXAS DE TRANSMISSÃO:  VELOCIDADE AGREGADA MÍNIMA DE 1.775 MBPS (575 MBPS NA  BANDA DE 2,4 GHZ + 1.200 MBPS NA BANDA DE 5 GHZ).  SUPORTE A MODULAÇÃO 1024-QAM. ANTENAS: ANTENAS  INTEGRADAS, COM GANHO MÍNIMO DE 3 DBI EM AMBAS AS  BANDAS. SUPORTE A TECNOLOGIAS MU-MIMO (MULTI-USER  MIMO) E OFDMA (ORTHOGONAL FREQUENCY DIVISION  MULTIPLE ACCESS). ALIMENTAÇÃO: ALIMENTAÇÃO VIA POWER  OVER ETHERNET (POE), COMPATÍVEL COM O PADRÃO IEEE  802.3AT (POE+). DEVERÁ OPERAR COM TENSÃO DE ENTRADA VIA  POE ENTRE 44 V E 57 V CC. NÃO DEVERÁ EXIGIR FONTE EXTERNA  ADICIONAL QUANDO ALIMENTADO CONFORME PADRÃO POE+.  INTERFACES DE REDE: PELO MENOS 1 PORTA GIGABIT ETHERNET  (10/100/1000BASE-T) PARA CONEXÃO COM A REDE CABEADA.  A PORTA DEVERÁ SUPORTAR PASSAGEM DE DAD - Marca:  UBIQUITI  - <b> </b>",2.0000,2.00000000,0.00000000,1300.000000,S,2.00000000,2600.000000
"Lote:. - NOTEBOOK BÁSICO: PROCESSADOR:  EQUIVALENTE OU SUPERIOR  INTEL CORE I5 (12ª GERAÇÃO OU SUPERIOR) MEMÓRIA: 8GB  DDR4 ARMAZENAMENTO: SSD 480GB TELA: 15,6"" FULL HD  (1920X1080) PLACA-MÃE: CHIPSET INTEL FONTE: 45W  (CARREGADOR INCLUSO) PORTAS: 2X USB 3.0, 2X USB 2.0, 1X  HDMI, 1X LAN GIGABIT CONECTIVIDADE: WI-FI 802.11AC  ÁUDIO:ENTRADA PARA MICROFONE, SAÍDA PARA FONE DE OUVIDO  SISTEMA OPERACIONAL: WINDOWS 10/11  PESO:  APROXIMADAMENTE 1,7KG  - Marca:  LENOVO - <b> </b>",3.0000,3.00000000,0.00000000,3500.000000,S,3.00000000,10500.000000
